id	chrom	start_pos	end_pos	size	gc_content
2275	Sc_chr04	761762	762293	531	0.3860640301318267
2276	Sc_chr04	762293	762299	6	0.33333333333333337
2277	Sc_chr04	762299	762347	48	0.33333333333333337
2278	Sc_chr04	762347	762545	198	0.40404040404040403
2279	Sc_chr04	762545	762587	42	0.5
2280	Sc_chr04	762587	763269	682	0.37976539589442815
2281	Sc_chr04	763269	763715	446	0.3946188340807175
2282	Sc_chr04	763715	763851	136	0.42647058823529416
2283	Sc_chr04	763851	763976	125	0.28
2284	Sc_chr04	763976	764849	873	0.3528064146620848
2285	Sc_chr04	764849	765064	215	0.37674418604651166
2286	Sc_chr04	765064	765074	10	0.3
2287	Sc_chr04	765074	765322	248	0.41935483870967744
2288	Sc_chr04	765322	765357	35	0.34285714285714286
2289	Sc_chr04	765357	765386	29	0.3793103448275862
2290	Sc_chr04	765386	765773	387	0.3850129198966408
2291	Sc_chr04	765773	767085	1312	0.3826219512195122
2292	Sc_chr04	767085	767149	64	0.359375
2293	Sc_chr04	767149	767582	433	0.3833718244803695
2294	Sc_chr04	767582	768191	609	0.36288998357963875
2295	Sc_chr04	768191	770080	1889	0.4621492853361567
2296	Sc_chr04	770080	770474	394	0.33756345177664976
2297	Sc_chr04	770474	771567	1093	0.4107959743824337
2298	Sc_chr04	771567	772207	640	0.353125
2299	Sc_chr04	772207	772284	77	0.35064935064935066
2300	Sc_chr04	772284	772316	32	0.40625
2301	Sc_chr04	772316	772341	25	0.36
2302	Sc_chr04	772341	772390	49	0.28571428571428575
2303	Sc_chr04	772390	772440	50	0.42
2304	Sc_chr04	772440	772501	61	0.3770491803278688
2305	Sc_chr04	772501	772738	237	0.3839662447257384
2306	Sc_chr04	772738	772826	88	0.40909090909090906
2307	Sc_chr04	772826	773663	837	0.33452807646356036
2308	Sc_chr04	773663	773865	202	0.40099009900990096
2309	Sc_chr04	773865	774656	791	0.3527180783817952
2310	Sc_chr04	774656	775206	550	0.3218181818181818
2311	Sc_chr04	775206	775695	489	0.39059304703476483
2312	Sc_chr04	775695	775739	44	0.38636363636363635
2313	Sc_chr04	775739	775745	6	0.33333333333333337
2314	Sc_chr04	775745	776928	1183	0.35756551141166526
2315	Sc_chr04	776928	777487	559	0.3989266547406082
2316	Sc_chr04	777487	777851	364	0.40384615384615385
2317	Sc_chr04	777851	778601	750	0.37866666666666665
2318	Sc_chr04	778601	779255	654	0.3180428134556575
2319	Sc_chr04	779255	779705	450	0.4066666666666666
2320	Sc_chr04	779705	780110	405	0.37777777777777777
2321	Sc_chr04	780110	780633	523	0.37093690248565964
2322	Sc_chr04	780633	781795	1162	0.3984509466437177
2323	Sc_chr04	781795	782038	243	0.34156378600823045
2324	Sc_chr04	782038	782261	223	0.4304932735426009
2325	Sc_chr04	782261	782384	123	0.3252032520325204
2326	Sc_chr04	782384	782702	318	0.380503144654088
2327	Sc_chr04	782702	782766	64	0.328125
2328	Sc_chr04	782766	782969	203	0.30049261083743845
2329	Sc_chr04	782969	783164	195	0.3948717948717949
2330	Sc_chr04	783164	783187	23	0.391304347826087
2331	Sc_chr04	783187	783293	106	0.37735849056603776
2332	Sc_chr04	783293	783822	529	0.389413988657845
2333	Sc_chr04	783822	784325	503	0.34592445328031807
2334	Sc_chr04	784325	784451	126	0.42857142857142855
2335	Sc_chr04	784451	784533	82	0.32926829268292684
2336	Sc_chr04	784533	785737	1204	0.3646179401993356
2337	Sc_chr04	785737	785899	162	0.3148148148148148
2338	Sc_chr04	785899	786644	745	0.33825503355704695
2339	Sc_chr04	786644	786755	111	0.33333333333333337
2340	Sc_chr04	786755	786977	222	0.31981981981981983
2341	Sc_chr04	786977	787105	128	0.3359375
2342	Sc_chr04	787105	787643	538	0.3643122676579926
2343	Sc_chr04	787643	787685	42	0.28571428571428575
2344	Sc_chr04	787685	787780	95	0.28421052631578947
2345	Sc_chr04	787780	788329	549	0.3296903460837887
2346	Sc_chr04	788329	788836	507	0.31163708086785014
2347	Sc_chr04	788836	788977	141	0.36170212765957444
2348	Sc_chr04	788977	789846	869	0.3762945914844649
2349	Sc_chr04	789846	790006	160	0.48125
2350	Sc_chr04	790006	790219	213	0.3661971830985915
2351	Sc_chr04	790219	790636	417	0.3621103117505995
2352	Sc_chr04	790636	790672	36	0.36111111111111116
2353	Sc_chr04	790672	790770	98	0.37755102040816324
2354	Sc_chr04	790770	791014	244	0.38114754098360654
2355	Sc_chr04	791014	791354	340	0.35
2356	Sc_chr04	791354	791515	161	0.32298136645962733
2357	Sc_chr04	791515	791694	179	0.29608938547486036
2358	Sc_chr04	791694	791731	37	0.2972972972972973
2359	Sc_chr04	791731	791950	219	0.36073059360730597
2360	Sc_chr04	791950	792788	838	0.3460620525059666
2361	Sc_chr04	792788	792819	31	0.3225806451612903
2362	Sc_chr04	792819	793153	334	0.4101796407185629
2363	Sc_chr04	793153	794154	1001	0.39760239760239763
2364	Sc_chr04	794154	794376	222	0.44144144144144143
2365	Sc_chr04	794376	794538	162	0.4012345679012346
2366	Sc_chr04	794538	794628	90	0.43333333333333335
2367	Sc_chr04	794628	795189	561	0.39928698752228164
2368	Sc_chr04	795189	795779	590	0.3966101694915254
2369	Sc_chr04	795779	796080	301	0.33222591362126247
2370	Sc_chr04	796080	796453	373	0.3646112600536193
2371	Sc_chr04	796453	797112	659	0.3960546282245827
2372	Sc_chr04	797112	797237	125	0.32799999999999996
2373	Sc_chr04	797237	797555	318	0.3679245283018868
2374	Sc_chr04	797555	797584	29	0.3793103448275862
2375	Sc_chr04	797584	798240	656	0.3628048780487805
2376	Sc_chr04	798240	798545	305	0.3508196721311475
2377	Sc_chr04	798545	798683	138	0.427536231884058
2378	Sc_chr04	798683	799342	659	0.34446130500758726
2379	Sc_chr04	799342	799802	460	0.38913043478260867
2380	Sc_chr04	799802	799886	84	0.35714285714285715
2381	Sc_chr04	799886	800162	276	0.3768115942028985
2382	Sc_chr04	800162	800595	433	0.3510392609699769
2383	Sc_chr04	800595	800739	144	0.3819444444444444
2384	Sc_chr04	800739	800940	201	0.4129353233830846
2385	Sc_chr04	800940	801249	309	0.4045307443365696
2386	Sc_chr04	801249	801302	53	0.4716981132075472
2387	Sc_chr04	801302	801438	136	0.39705882352941174
2388	Sc_chr04	801438	802077	639	0.4194053208137715
2389	Sc_chr04	802077	802763	686	0.34985422740524785
2390	Sc_chr04	802763	803284	521	0.33397312859884837
2391	Sc_chr04	803284	804205	921	0.40499457111834963
2392	Sc_chr04	804205	804436	231	0.3852813852813853
2393	Sc_chr04	804436	804449	13	0.3846153846153846
2394	Sc_chr04	804449	804603	154	0.42857142857142855
2395	Sc_chr04	804603	804837	234	0.37606837606837606
2396	Sc_chr04	804837	806029	1192	0.3691275167785235
2397	Sc_chr04	806029	806493	464	0.4482758620689655
2398	Sc_chr04	806493	806600	107	0.37383177570093457
2399	Sc_chr04	806600	807474	874	0.4496567505720824
2400	Sc_chr04	807474	807513	39	0.3846153846153846
2401	Sc_chr04	807513	807675	162	0.4074074074074074
2402	Sc_chr04	807675	808062	387	0.34883720930232553
2403	Sc_chr04	808062	808149	87	0.3103448275862069
2404	Sc_chr04	808149	809036	887	0.4227733934611049
2405	Sc_chr04	809036	809097	61	0.39344262295081966
2406	Sc_chr04	809097	809387	290	0.39655172413793105
2407	Sc_chr04	809387	809691	304	0.444078947368421
2408	Sc_chr04	809691	809700	9	0.4444444444444444
2409	Sc_chr04	809700	809820	120	0.4666666666666666
2410	Sc_chr04	809820	810330	510	0.37254901960784315
2411	Sc_chr04	810330	810421	91	0.3076923076923077
2412	Sc_chr04	810421	811007	586	0.3242320819112628
2413	Sc_chr04	811007	811147	140	0.37142857142857144
2414	Sc_chr04	811147	811721	574	0.40243902439024387
2415	Sc_chr04	811721	812118	397	0.4508816120906801
2416	Sc_chr04	812118	812402	284	0.45070422535211263
2417	Sc_chr04	812402	812412	10	0.5
2418	Sc_chr04	812412	812779	367	0.44141689373297005
2419	Sc_chr04	812779	813212	433	0.3071593533487298
2420	Sc_chr04	813212	813467	255	0.3764705882352941
2421	Sc_chr04	813467	814004	537	0.3985102420856611
2422	Sc_chr04	814004	814214	210	0.40476190476190477
2423	Sc_chr04	814214	814697	483	0.4057971014492754
2424	Sc_chr04	814697	814982	285	0.3894736842105263
2425	Sc_chr04	814982	815102	120	0.4
2426	Sc_chr04	815102	815267	165	0.36363636363636365
2427	Sc_chr04	815267	815372	105	0.3523809523809524
2428	Sc_chr04	815372	816751	1379	0.3727338651196519
2429	Sc_chr04	816751	816925	174	0.3563218390804597
2430	Sc_chr04	816925	817234	309	0.4207119741100323
2431	Sc_chr04	817234	817387	153	0.411764705882353
2432	Sc_chr04	817387	817632	245	0.37142857142857144
2433	Sc_chr04	817632	817800	168	0.3869047619047619
2434	Sc_chr04	817800	817819	19	0.6842105263157895
2435	Sc_chr04	817819	817901	82	0.34146341463414637
2436	Sc_chr04	817901	817962	61	0.4098360655737705
2437	Sc_chr04	817962	819023	1061	0.37040527803958534
2438	Sc_chr04	819023	819060	37	0.35135135135135137
2439	Sc_chr04	819060	819111	51	0.3137254901960784
2440	Sc_chr04	819111	819156	45	0.26666666666666666
2441	Sc_chr04	819156	820239	1083	0.332409972299169
2442	Sc_chr04	820239	820460	221	0.3438914027149321
2443	Sc_chr04	820460	820698	238	0.3445378151260504
2444	Sc_chr04	820698	820734	36	0.4444444444444444
2445	Sc_chr04	820734	821852	1118	0.3765652951699463
2446	Sc_chr04	821852	822512	660	0.32878787878787874
2447	Sc_chr04	822512	822716	204	0.29901960784313725
2448	Sc_chr04	822716	822851	135	0.31851851851851853
2449	Sc_chr04	822851	823135	284	0.3204225352112676
2450	Sc_chr04	823135	823189	54	0.4444444444444444
2451	Sc_chr04	823189	823385	196	0.326530612244898
2452	Sc_chr04	823385	823440	55	0.32727272727272727
2453	Sc_chr04	823440	824735	1295	0.35366795366795367
2454	Sc_chr04	824735	824777	42	0.2380952380952381
2455	Sc_chr04	824777	824963	186	0.3709677419354838
2456	Sc_chr04	824963	825113	150	0.34
2457	Sc_chr04	825113	825221	108	0.32407407407407407
2458	Sc_chr04	825221	826481	1260	0.35
2459	Sc_chr04	826481	826616	135	0.437037037037037
2460	Sc_chr04	826616	827070	454	0.354625550660793
2461	Sc_chr04	827070	827431	361	0.3490304709141274
2462	Sc_chr04	827431	827733	302	0.3642384105960265
2463	Sc_chr04	827733	827983	250	0.38799999999999996
2464	Sc_chr04	827983	828010	27	0.3703703703703704
2465	Sc_chr04	828010	828373	363	0.3884297520661157
2466	Sc_chr04	828373	828523	150	0.38666666666666666
2467	Sc_chr04	828523	828621	98	0.37755102040816324
2468	Sc_chr04	828621	828739	118	0.4067796610169491
2469	Sc_chr04	828739	828975	236	0.3686440677966102
2470	Sc_chr04	828975	829083	108	0.3055555555555556
2471	Sc_chr04	829083	829466	383	0.34986945169712796
2472	Sc_chr04	829466	829731	265	0.30943396226415093
2473	Sc_chr04	829731	829782	51	0.3921568627450981
2474	Sc_chr04	829782	830773	991	0.3360242179616549
2475	Sc_chr04	830773	831194	421	0.3420427553444181
2476	Sc_chr04	831194	831365	171	0.3742690058479532
2477	Sc_chr04	831365	832204	839	0.3432657926102503
2478	Sc_chr04	832204	832217	13	0.5384615384615384
2479	Sc_chr04	832217	832386	169	0.49112426035502954
2480	Sc_chr04	832386	832566	180	0.33888888888888885
2481	Sc_chr04	832566	832601	35	0.34285714285714286
2482	Sc_chr04	832601	833174	573	0.3472949389179756
2483	Sc_chr04	833174	833383	209	0.3827751196172249
2484	Sc_chr04	833383	833774	391	0.3631713554987212
2485	Sc_chr04	833774	834290	516	0.4302325581395349
2486	Sc_chr04	834290	834958	668	0.4221556886227545
2487	Sc_chr04	834958	835086	128	0.3515625
2488	Sc_chr04	835086	835120	34	0.5
2489	Sc_chr04	835120	835192	72	0.41666666666666663
2490	Sc_chr04	835192	835276	84	0.40476190476190477
2491	Sc_chr04	835276	835381	105	0.4666666666666666
2492	Sc_chr04	835381	835674	293	0.44368600682593856
2493	Sc_chr04	835674	836218	544	0.4724264705882353
2494	Sc_chr04	836218	836620	402	0.44527363184079605
2495	Sc_chr04	836620	836767	147	0.5782312925170068
2496	Sc_chr04	836767	836830	63	0.42857142857142855
2497	Sc_chr04	836830	837004	174	0.5229885057471264
2498	Sc_chr04	837004	837247	243	0.45267489711934156
2499	Sc_chr04	837247	837281	34	0.411764705882353
2500	Sc_chr04	837281	837699	418	0.4665071770334928
2501	Sc_chr04	837699	838032	333	0.46846846846846846
2502	Sc_chr04	838032	838540	508	0.31496062992125984
2503	Sc_chr04	838540	838659	119	0.42857142857142855
2504	Sc_chr04	838659	839017	358	0.41899441340782123
2505	Sc_chr04	839017	839065	48	0.47916666666666663
2506	Sc_chr04	839065	839685	620	0.3758064516129032
2507	Sc_chr04	839685	839745	60	0.33333333333333337
2508	Sc_chr04	839745	839925	180	0.3055555555555556
2509	Sc_chr04	839925	840855	930	0.36451612903225805
2510	Sc_chr04	840855	840903	48	0.35416666666666663
2511	Sc_chr04	840903	841103	200	0.42
2512	Sc_chr04	841103	841351	248	0.38306451612903225
2513	Sc_chr04	841351	842359	1008	0.38888888888888884
2514	Sc_chr04	842359	842513	154	0.42857142857142855
2515	Sc_chr04	842513	842673	160	0.475
2516	Sc_chr04	842673	843135	462	0.3896103896103896
2517	Sc_chr04	843135	843660	525	0.36
2518	Sc_chr04	843660	843819	159	0.4025157232704402
2519	Sc_chr04	843819	844499	680	0.4411764705882353
2520	Sc_chr04	844499	845346	847	0.39669421487603307
2521	Sc_chr04	845346	845590	244	0.3319672131147541
2522	Sc_chr04	845590	845764	174	0.3620689655172413
2523	Sc_chr04	845764	846250	486	0.31893004115226337
2524	Sc_chr04	846250	846330	80	0.3875
2525	Sc_chr04	846330	846522	192	0.35416666666666663
2526	Sc_chr04	846522	846916	394	0.3350253807106599
2527	Sc_chr04	846916	847813	897	0.3656633221850613
2528	Sc_chr04	847813	849112	1299	0.3710546574287914
2529	Sc_chr04	849112	849574	462	0.36363636363636365
2530	Sc_chr04	849574	849756	182	0.3791208791208791
2531	Sc_chr04	849756	849977	221	0.3846153846153846
2532	Sc_chr04	849977	850472	495	0.3474747474747475
2533	Sc_chr04	850472	850854	382	0.36387434554973824
2534	Sc_chr04	850854	850969	115	0.45217391304347826
2535	Sc_chr04	850969	851512	543	0.3517495395948435
2536	Sc_chr04	851512	851891	379	0.36939313984168864
2537	Sc_chr04	851891	851908	17	0.4705882352941177
2538	Sc_chr04	851908	851923	15	0.26666666666666666
2539	Sc_chr04	851923	852103	180	0.36666666666666664
2540	Sc_chr04	852103	852107	4	0.5
2541	Sc_chr04	852107	852187	80	0.4
2542	Sc_chr04	852187	853041	854	0.3372365339578455
2543	Sc_chr04	853041	853458	417	0.38848920863309355
2544	Sc_chr04	853458	853484	26	0.4615384615384615
2545	Sc_chr04	853484	853665	181	0.3259668508287293
2546	Sc_chr04	853665	853864	199	0.3668341708542714
2547	Sc_chr04	853864	854143	279	0.33333333333333337
2548	Sc_chr04	854143	854655	512	0.330078125
2549	Sc_chr04	854655	855065	410	0.34146341463414637
2550	Sc_chr04	855065	855153	88	0.3181818181818182
2551	Sc_chr04	855153	855183	30	0.33333333333333337
2552	Sc_chr04	855183	855363	180	0.35
2553	Sc_chr04	855363	855393	30	0.36666666666666664
2554	Sc_chr04	855393	855488	95	0.368421052631579
2555	Sc_chr04	855488	855635	147	0.35374149659863946
2556	Sc_chr04	855635	855768	133	0.4135338345864662
2557	Sc_chr04	855768	855909	141	0.4184397163120568
2558	Sc_chr04	855909	855932	23	0.391304347826087
2559	Sc_chr04	855932	855953	21	0.4761904761904762
2560	Sc_chr04	855953	856026	73	0.5205479452054794
2561	Sc_chr04	856026	856265	239	0.401673640167364
2562	Sc_chr04	856265	856485	220	0.4181818181818182
2563	Sc_chr04	856485	856990	505	0.3603960396039604
2564	Sc_chr04	856990	857001	11	0.36363636363636365
2565	Sc_chr04	857001	857176	175	0.3657142857142857
2566	Sc_chr04	857176	857984	808	0.37623762376237624
2567	Sc_chr04	857984	858158	174	0.33333333333333337
2568	Sc_chr04	858158	858721	563	0.4369449378330373
2569	Sc_chr04	858721	858813	92	0.391304347826087
2570	Sc_chr04	858813	858972	159	0.44025157232704404
2571	Sc_chr04	858972	859051	79	0.45569620253164556
2572	Sc_chr04	859051	859235	184	0.42391304347826086
2573	Sc_chr04	859235	859243	8	0.5
2574	Sc_chr04	859243	859419	176	0.3806818181818182
2575	Sc_chr04	859419	859438	19	0.4210526315789474
2576	Sc_chr04	859438	859510	72	0.41666666666666663
2577	Sc_chr04	859510	859816	306	0.35947712418300654
2578	Sc_chr04	859816	860890	1074	0.3733705772811918
2579	Sc_chr04	860890	861016	126	0.3412698412698413
2580	Sc_chr04	861016	861021	5	0.6
2581	Sc_chr04	861021	861280	259	0.4324324324324324
2582	Sc_chr04	861280	861616	336	0.38095238095238093
2583	Sc_chr04	861616	861854	238	0.3403361344537815
2584	Sc_chr04	861854	862080	226	0.29646017699115046
2585	Sc_chr04	862080	862254	174	0.339080459770115
2586	Sc_chr04	862254	862269	15	0.26666666666666666
2587	Sc_chr04	862269	863189	920	0.3630434782608695
2588	Sc_chr04	863189	863637	448	0.3191964285714286
2589	Sc_chr04	863637	864152	515	0.39223300970873787
2590	Sc_chr04	864152	865091	939	0.36421725239616615
2591	Sc_chr04	865091	865658	567	0.4162257495590829
2592	Sc_chr04	865658	865927	269	0.38661710037174724
2593	Sc_chr04	865927	866020	93	0.4516129032258065
2594	Sc_chr04	866020	866770	750	0.43866666666666665
2595	Sc_chr04	866770	867041	271	0.5571955719557196
2596	Sc_chr04	867041	867110	69	0.6231884057971014
2597	Sc_chr04	867110	867158	48	0.375
2598	Sc_chr04	867158	867604	446	0.47982062780269064
2599	Sc_chr04	867604	868236	632	0.44303797468354433
2600	Sc_chr04	868236	868400	164	0.4573170731707317
2601	Sc_chr04	868400	868565	165	0.40606060606060607
2602	Sc_chr04	868565	868604	39	0.358974358974359
2603	Sc_chr04	868604	868793	189	0.37566137566137564
2604	Sc_chr04	868793	868827	34	0.411764705882353
2605	Sc_chr04	868827	869235	408	0.4044117647058823
2606	Sc_chr04	869235	869333	98	0.35714285714285715
2607	Sc_chr04	869333	869344	11	0.36363636363636365
2608	Sc_chr04	869344	869991	647	0.357032457496136
2609	Sc_chr04	869991	870305	314	0.3853503184713376
2610	Sc_chr04	870305	870491	186	0.3655913978494624
2611	Sc_chr04	870491	871412	921	0.3680781758957654
2612	Sc_chr04	871412	871642	230	0.28695652173913044
2613	Sc_chr04	871642	871968	326	0.30368098159509205
2614	Sc_chr04	871968	872201	233	0.32618025751072965
2615	Sc_chr04	872201	872537	336	0.4732142857142857
2616	Sc_chr04	872537	872555	18	0.4444444444444444
2617	Sc_chr04	872555	872974	419	0.3436754176610979
2618	Sc_chr04	872974	873341	367	0.3433242506811989
2619	Sc_chr04	873341	873465	124	0.4032258064516129
2620	Sc_chr04	873465	873508	43	0.4418604651162791
2621	Sc_chr04	873508	873672	164	0.3719512195121951
2622	Sc_chr04	873672	873742	70	0.35714285714285715
2623	Sc_chr04	873742	874057	315	0.3682539682539682
2624	Sc_chr04	874057	874305	248	0.3790322580645162
2625	Sc_chr04	874305	874824	519	0.39306358381502887
2626	Sc_chr04	874824	874890	66	0.3484848484848485
2627	Sc_chr04	874890	874908	18	0.2777777777777778
2628	Sc_chr04	874908	874944	36	0.33333333333333337
2629	Sc_chr04	874944	875080	136	0.39705882352941174
2630	Sc_chr04	875080	875451	371	0.40700808625336926
2631	Sc_chr04	875451	875467	16	0.5
2632	Sc_chr04	875467	875695	228	0.3991228070175438
2633	Sc_chr04	875695	875779	84	0.35714285714285715
2634	Sc_chr04	875779	875828	49	0.326530612244898
2635	Sc_chr04	875828	875991	163	0.2883435582822086
2636	Sc_chr04	875991	876572	581	0.3373493975903614
2637	Sc_chr04	876572	877216	644	0.35403726708074534
2638	Sc_chr04	877216	877223	7	0.42857142857142855
2639	Sc_chr04	877223	877424	201	0.3034825870646766
2640	Sc_chr04	877424	877595	171	0.30994152046783624
2641	Sc_chr04	877595	878484	889	0.2958380202474691
2642	Sc_chr04	878484	878655	171	0.30994152046783624
2643	Sc_chr04	878655	878856	201	0.3034825870646766
2644	Sc_chr04	878856	878863	7	0.42857142857142855
2645	Sc_chr04	878863	880300	1437	0.3437717466945024
2646	Sc_chr04	880300	880384	84	0.34523809523809523
2647	Sc_chr04	880384	880520	136	0.39705882352941174
2648	Sc_chr04	880520	880535	15	0.6
2649	Sc_chr04	880535	880915	380	0.42368421052631583
2650	Sc_chr04	880915	881132	217	0.4009216589861751
2651	Sc_chr04	881132	881148	16	0.375
2652	Sc_chr04	881148	881234	86	0.37209302325581395
2653	Sc_chr04	881234	881393	159	0.41509433962264153
2654	Sc_chr04	881393	882280	887	0.39571589627959414
2655	Sc_chr04	882280	882514	234	0.37606837606837606
2656	Sc_chr04	882514	882869	355	0.4028169014084507
2657	Sc_chr04	882869	883291	422	0.3696682464454976
2658	Sc_chr04	883291	883833	542	0.4446494464944649
2659	Sc_chr04	883833	884068	235	0.32340425531914896
2660	Sc_chr04	884068	884798	730	0.34657534246575344
2661	Sc_chr04	884798	885086	288	0.41666666666666663
2662	Sc_chr04	885086	885206	120	0.3
2663	Sc_chr04	885206	885668	462	0.3722943722943723
2664	Sc_chr04	885668	885762	94	0.35106382978723405
2665	Sc_chr04	885762	886100	338	0.35798816568047337
2666	Sc_chr04	886100	886409	309	0.37540453074433655
2667	Sc_chr04	886409	887731	1322	0.35627836611195157
2668	Sc_chr04	887731	888026	295	0.41355932203389834
2669	Sc_chr04	888026	888091	65	0.4153846153846154
2670	Sc_chr04	888091	888382	291	0.38144329896907214
2671	Sc_chr04	888382	888872	490	0.4102040816326531
2672	Sc_chr04	888872	888893	21	0.4761904761904762
2673	Sc_chr04	888893	888902	9	0.6666666666666667
2674	Sc_chr04	888902	889012	110	0.2545454545454545
2675	Sc_chr04	889012	889300	288	0.42361111111111116
2676	Sc_chr04	889300	889412	112	0.42857142857142855
2677	Sc_chr04	889412	889501	89	0.43820224719101125
2678	Sc_chr04	889501	890097	596	0.3859060402684564
2679	Sc_chr04	890097	890509	412	0.44417475728155337
2680	Sc_chr04	890509	891541	1032	0.4331395348837209
2681	Sc_chr04	891541	891945	404	0.443069306930693
2682	Sc_chr04	891945	892004	59	0.423728813559322
2683	Sc_chr04	892004	892033	29	0.20689655172413793
2684	Sc_chr04	892033	892295	262	0.37404580152671757
2685	Sc_chr04	892295	893124	829	0.3655006031363088
2686	Sc_chr04	893124	893256	132	0.4318181818181818
2687	Sc_chr04	893256	893604	348	0.4396551724137931
2688	Sc_chr04	893604	893677	73	0.4794520547945206
2689	Sc_chr04	893677	893849	172	0.4476744186046512
2690	Sc_chr04	893849	894039	190	0.3894736842105263
2691	Sc_chr04	894039	894645	606	0.48679867986798675
2692	Sc_chr04	894645	894700	55	0.32727272727272727
2693	Sc_chr04	894700	895234	534	0.3202247191011236
2694	Sc_chr04	895234	895404	170	0.4
2695	Sc_chr04	895404	895474	70	0.44285714285714284
2696	Sc_chr04	895474	895790	316	0.41139240506329117
2697	Sc_chr04	895790	895941	151	0.33774834437086093
2698	Sc_chr04	895941	896108	167	0.40718562874251496
2699	Sc_chr04	896108	896534	426	0.352112676056338
2700	Sc_chr04	896534	896558	24	0.45833333333333337
2701	Sc_chr04	896558	896637	79	0.3544303797468354
2702	Sc_chr04	896637	896957	320	0.375
2703	Sc_chr04	896957	897089	132	0.3939393939393939
2704	Sc_chr04	897089	897436	347	0.35158501440922185
2705	Sc_chr04	897436	897441	5	0.4
2706	Sc_chr04	897441	897860	419	0.30548926014319805
2707	Sc_chr04	897860	897949	89	0.39325842696629215
2708	Sc_chr04	897949	898016	67	0.23880597014925375
2709	Sc_chr04	898016	898234	218	0.34403669724770647
2710	Sc_chr04	898234	898561	327	0.33944954128440363
2711	Sc_chr04	898561	898643	82	0.3170731707317073
2712	Sc_chr04	898643	899137	494	0.38663967611336036
2713	Sc_chr04	899137	899355	218	0.3073394495412844
2714	Sc_chr04	899355	899791	436	0.29357798165137616
2715	Sc_chr04	899791	899932	141	0.36170212765957444
2716	Sc_chr04	899932	899990	58	0.32758620689655177
2717	Sc_chr04	899990	900004	14	0.21428571428571427
2718	Sc_chr04	900004	900762	758	0.37467018469656993
2719	Sc_chr04	900762	900801	39	0.48717948717948717
2720	Sc_chr04	900801	900908	107	0.34579439252336447
2721	Sc_chr04	900908	901018	110	0.40909090909090906
2722	Sc_chr04	901018	901356	338	0.3994082840236686
2723	Sc_chr04	901356	901637	281	0.3736654804270463
2724	Sc_chr04	901637	902314	677	0.3633677991137371
2725	Sc_chr04	902314	902576	262	0.37404580152671757
2726	Sc_chr04	902576	903005	429	0.36363636363636365
2727	Sc_chr04	903005	903062	57	0.3508771929824562
2728	Sc_chr04	903062	903185	123	0.38211382113821135
2729	Sc_chr04	903185	903356	171	0.3508771929824562
2730	Sc_chr04	903356	903440	84	0.4880952380952381
2731	Sc_chr04	903440	904257	817	0.3512851897184822
2732	Sc_chr04	904257	904793	536	0.3638059701492537
2733	Sc_chr04	904793	905033	240	0.39583333333333337
2734	Sc_chr04	905033	905189	156	0.3269230769230769
2735	Sc_chr04	905189	905498	309	0.32362459546925565
2736	Sc_chr04	905498	906077	579	0.34369602763385143
2737	Sc_chr04	906077	906503	426	0.352112676056338
2738	Sc_chr04	906503	907756	1253	0.3822825219473264
2739	Sc_chr04	907756	908016	260	0.4
2740	Sc_chr04	908016	908062	46	0.32608695652173914
2741	Sc_chr04	908062	908590	528	0.36363636363636365
2742	Sc_chr04	908590	908682	92	0.45652173913043476
2743	Sc_chr04	908682	908929	247	0.3441295546558705
2744	Sc_chr04	908929	909053	124	0.3870967741935484
2745	Sc_chr04	909053	909283	230	0.3956521739130435
2746	Sc_chr04	909283	910718	1435	0.3693379790940767
2747	Sc_chr04	910718	910950	232	0.35775862068965514
2748	Sc_chr04	910950	912959	2009	0.38725734196117473
2749	Sc_chr04	912959	913169	210	0.39047619047619053
2750	Sc_chr04	913169	913550	381	0.3700787401574803
2751	Sc_chr04	913550	913628	78	0.34615384615384615
2752	Sc_chr04	913628	913686	58	0.39655172413793105
2753	Sc_chr04	913686	913702	16	0.5
2754	Sc_chr04	913702	913730	28	0.4642857142857143
2755	Sc_chr04	913730	914397	667	0.29535232383808097
2756	Sc_chr04	914397	914828	431	0.37354988399071926
2757	Sc_chr04	914828	915318	490	0.42244897959183675
2758	Sc_chr04	915318	915584	266	0.31954887218045114
2759	Sc_chr04	915584	915928	344	0.42441860465116277
2760	Sc_chr04	915928	916252	324	0.3395061728395062
2761	Sc_chr04	916252	916609	357	0.41456582633053224
2762	Sc_chr04	916609	916703	94	0.3829787234042554
2763	Sc_chr04	916703	916909	206	0.4223300970873787
2764	Sc_chr04	916909	916922	13	0.4615384615384615
2765	Sc_chr04	916922	916984	62	0.43548387096774194
2766	Sc_chr04	916984	918201	1217	0.36483155299917835
2767	Sc_chr04	918201	918583	382	0.40575916230366493
2768	Sc_chr04	918583	918614	31	0.41935483870967744
2769	Sc_chr04	918614	919762	1148	0.36846689895470386
2770	Sc_chr04	919762	919970	208	0.3990384615384615
2771	Sc_chr04	919970	919997	27	0.4074074074074074
2772	Sc_chr04	919997	920086	89	0.34831460674157305
2773	Sc_chr04	920086	921182	1096	0.3686131386861314
2774	Sc_chr04	921182	922281	1099	0.32666060054595086
2775	Sc_chr04	922281	922442	161	0.34161490683229817
2776	Sc_chr04	922442	922559	117	0.358974358974359
2777	Sc_chr04	922559	923799	1240	0.3709677419354838
2778	Sc_chr04	923799	924131	332	0.3524096385542169
2779	Sc_chr04	924131	924501	370	0.3810810810810811
